airline,tokens,airline_sentiment,positive
US Airways,"['@usairway', ""i'v"", 'stand', 'crowd', 'bu', 'past', '30', 'min', 'dca-pit', 'help', '!', '@americanair', 'http://t.co/jaskyplwt5']",negative,0
Southwest,"['@southwestair', 'suck', 'passeng', 'leav', 'plane', 'make', 'room', 'luggag', 'check', 'luggag', 'get', 'back', 'delay', 'flight', 'citi']",negative,0
US Airways,"['@usairway', 'charg', '200', '2', 'chang', 'flight', 'rip', 'reason', '2', 'hand', 'want', '2', 'reschedul', 'flight', 'juli']",negative,0
Southwest,"['@southwestair', 'honest', 'expect', 'fast', 'respons', 'thank', '!', '#chiberia', 'go', '!']",positive,1
Southwest,"['@southwestair', 'ye', 'dale', 'baggag', 'offic', 'wonder', 'everyon', 'page', '...', '6', 'hour', 'wait', '!']",negative,0
United,"['@unit', 'call', 'check', 'futur', 'flight', 'first', 'agent', 'hung', 'sent', 'pet', 'travel', 'line', '!', '!', 'hell', '!', '!']",negative,0
Southwest,"['@southwestair', 'ye', 'figur', 'hour', 'long', 'enough', 'time', 'hold', 'give', 'somebodi', 'call']",negative,0
American,"['@americanair', 'would', 'aw', 'nice', 'could', 'send', 'alert', 'flight', 'cancel', 'flight', 'text', 'email', 'love', '...']",negative,0
US Airways,"['@usairway', 'switch', 'american', 'airlin', 'flight', 'choic', 'charg', '50', 'bag', 'thought', ""y'all"", 'merg']",negative,0
American,"['@americanair', '@ti2469', 'oh', 'shiz', ""i'm"", '40', 'minut', 'wait', 'first', '3', 'hour', 'barrier', '...', 'unbeliev']",negative,0
US Airways,"['@usairway', 'custom', 'servic', 'horrend', 'way', 'employe', 'speak', 'custom', 'lack', 'care', 'problem', 'flight']",negative,0
US Airways,"['@usairway', 'happi', 'start', 'trip', '!', 'cancel', 'flightl', 'flight', '#poor', 'customerservic']",negative,0
US Airways,"['@usairway', 'worst', 'experi', 'ever', '!', '!', '!']",negative,0
United,"['@unit', 'peopl', 'would', 'catch', 'flight', 'attend', 'help', '!']",negative,0
United,"['@unit', 'honestli', 'ruin', 'fuck', 'life', 'right', 'never', '!', '!', '!']",negative,0
United,"['@unit', 'say', 'weather', 'delay', '#yx', 'morn', 'weather', 'affect', 'airlin', '#ua6136', 'http://t.co/4jdvk8tcqx']",negative,0
American,"['@americanair', 'chang', 'flight', 'bna', '2/20', 'ahead', 'weather', 'slam', 'cost', 'diff', 'weather', 'advisori', 'realli', '!']",negative,0
United,"['@unit', 'god', 'damn', 'fuck', 'crew', 'till', '6:40', 'known', 'hour', 'half', 'flight', 'time', 'bullshit']",negative,0
Virgin America,"['@virginamerica', 'airlin', 'cancel', 'flight', 'flight', 'bo', 'help', 'custom', 'get', 'home', 'virgin', 'say', 'good', 'luck', '!']",negative,0
American,"['@americanair', ""i'v"", 'line', 'half', 'hour', 'tri', 'see', 'repres', 'might', 'even', 'miss', 'next', 'flight', 'unaccept']",negative,0
US Airways,"['@usairway', 'hold', '39', 'minut', 'count', 'month', 'old', 'chang', 'fee', 'refund', 'request', 'funer', 'pathet']",negative,0
American,"['@americanair', 'flight', 'attend', '#yeseniahernandez', 'provid', 'excel', 'servic', 'among', 'peculiar', 'condit', 'throughout', 'day', '✈', ':-)']",positive,1
Delta,"['@jetblu', 'rude', 'unhelp', 'suggest', 'catch', 'flight', 'tomorrow', 'suppos', 'home', 'today', '2', 'work', 'wait']",negative,0
US Airways,"['@usairway', 'help', '..', ""can't"", 'believ', 'take', 'full', 'fare', 'first', 'class', 'gave', 'away', 'platinum', 'member', '..', 'profit']",negative,0
Virgin America,"['@virginamerica', 'know', 'would', 'amazingli', 'awesom', 'bos-fll', 'pleas', '!', '!', '!', 'want', 'fli']",positive,1
American,"['@americanair', 'could', 'seen', 'horribl', 'custom', 'servic', 'group', 'would', 'actual', 'updat', 'inform', '!', 'never', 'fli', 'american', '!']",negative,0
US Airways,"['@usairway', 'think', 'guy', 'could', 'mess', 'thing', '..', 'never', 'fli', '!']",negative,0
US Airways,"['@usairway', 'updat', 'flight', 'three', 'hour', 'delay', 'thank']",negative,0
United,"['@unit', 'flight', '86', 'lax-iad', 'back', 'row', 'clean', 'prior', 'board', 'gross', 'find', 'use', 'tissu', 'seat', 'pleas']",negative,0
US Airways,"['@usairway', 'us', '728', 'uh', 'oh', 'gate', 'truck', 'come', 'us']",negative,0
American,"['@americanair', 'would', 'bother', 'wast', 'time', 'call', 'gunna', 'noth']",negative,0
Virgin America,"['@virginamerica', 'rang', 'wait', '35', 'minut', '!', '!', 'book', 'ticket', 'vendor', 'fix', 'site']",negative,0
Southwest,"['@southwestair', '10', 'peopl', 'pre', 'board', '1', 'need', 'wheel', 'chair', 'plane', '...', 'case', 'board']",negative,0
Southwest,"['@southwestair', 'absolut', 'sick', '300', 'wifi', '!']",negative,0
United,"['@unit', 'deliv', '!', 'thank', 'make', 'sure', 'arriv', 'doorstep', '!']",positive,1
United,"['@unit', 'air', 'anoth', 'miss', 'cnxn', '2day', 'atc', 'went', 'strike', 'beliz', 'famili', 'miss', 'cnxn', 'ewr', 'pleas', 'see', 'dm']",negative,0
United,"['@unit', 'ua6002', 'mli', '->', 'den', 'miss', 'connect', 'ua3530', 'den', '->', 'yeg', 'due', 'delay']",negative,0
United,"['@unit', 'said', 'would', 'give', 'us', 'refund', '30', 'day', 'late', 'flightr', 'refund']",negative,0
Southwest,"['@southwestair', 'wrote', 'custom', 'support', 'monday', 'cancel', 'flight', 'flight', 'heard', 'back', 'idea', ""what'"", 'thank']",negative,0
US Airways,"['@usairway', 'dude', 'name', 'shaquil', 'desk', 'charlott', 'incred', 'profession', 'help', 'vs', 'crazi', 'angri', 'peopl', 'tonight']",positive,1
United,"['@unit', '@airlin', 'agent', 'argu', 'check', 'bag', 'announc', 'look', 'room', 'seat', '20', 'gave', 'walk', 'back', 'seat', '7.unnecessari']",negative,0
United,"['@unit', 'search', 'mileag', 'ticket', 'bom', 'find', 'singl', 'one', 'saver', 'award', 'see', 'play', 'earn', 'mile', ""can't"", 'use']",negative,0
US Airways,"['@usairway', ""i'm"", 'flight', 'final', 'air', 'enough', 'food', 'feed', 'custom', 'movi', 'entertain', '5', 'hr', 'flight']",negative,0
US Airways,"['@usairway', 'amaz', '!', '!', '!', 'best', '!', '!', '!', 'follow', 'pleas', '🙏', '🙏', '🙏', '😢', '😢', '😢', '🙏', '🙏', '🙏']",positive,1
United,"['@unit', 'free', 'like', 'airlin', '!', '’', '1997', 'anymor']",negative,0
United,"['@unit', 'offici', 'displac', '@deltaassist', 'better', 'flight', 'experi', 'pleasant', 'cabin', 'crew', 'timeli', 'ua', '1m', 'switch', '!']",negative,0
United,"['@unit', 'one', 'great', 'airlin', '❤']",positive,1
United,"['@unit', 'board', 'movement', '25', 'min', '...', 'wow', 'experi', 'keep', 'get', 'wors', 'wors']",negative,0
Delta,"['@jetblu', ""i'm"", 'wear', '#truebluecolor', '!']",positive,1
American,"['@americanair', 'great', 'thank', '!']",positive,1
American,"['@americanair', 'give', 'cot', 'peopl', 'get', 'hotel', 'room', '...', 'terribl', '..']",negative,0
US Airways,"['@usairway', 'thank', '!', 'made', 'safe', '!', 'http://t.co/kcqebeej7']",positive,1
American,"['@americanair', '5th', 'plane', 'day', 'first', '4', 'taken', 'svc', 'schedul', 'dep', '3', 'p', 'still', 'ground', 'ord', '10:45', 'pm']",negative,0
US Airways,"['@usairway', 'great', 'thank', '!']",positive,1
United,"['@unit', 'ask', 'legitim', 'question', 'systemwid', 'vs', 'local', 'problem', 'got', 'back', 'unrel', 'flightd', 'copi', 'past', 'better']",negative,0
United,"['@unit', 'flight', '#3367', 'arriv', 'earli', 'delay', 'due', 'gate', 'avail', '20', 'min', 'late', 'flight', 'tarmac']",negative,0
Delta,"['@jetblu', 'excit', 'first', 'time', 'sunday', 'march', '1', 'get', 'fli', '#jetblu', 'flight', '123', '#mint', 'jfk', 'look', 'forward', ':-)']",positive,1
US Airways,"['@usairway', 'us', '728', 'nope', 'get', '3', 'hour', 'plane', '4', 'pilot', 'announc', 'one', 'water', 'run', ""planet'"", 'smallest', 'water', 'bottl']",negative,0
United,"['@unit', '@annricord', '01624311846', '63', '3', 'agent', 'said', 'would', 'refund', 'agent', 'said', 'unit', 'never', 'sold', 'us', 'ticket']",negative,0
US Airways,"['@usairway', 'team', 'member', 'dca', 'tamara', 'r', 'name', 'awesom', 'employe', 'like', '!']",positive,1
US Airways,"['@usairway', ""can't"", 'gate', 'agent', 'flight', '#759', 'provid', 'updat', 'serious', 'ridicul', 'long', 'peopl', 'wait']",negative,0
US Airways,"['@usairway', 'cant', 'make', 'airport', 'road', 'bad', 'dfw', 'one', 'answer', 'phone', 'websit', 'reschedul']",negative,0
Southwest,"['@southwestair', 'find', 'parent', 'luggag', 'realli', 'went', 'fll', 'cancel', 'flight', 'sw', 'flight', 'call', '1800iflyswa', 'long', 'long', 'wait', '...']",negative,0
American,"['@americanair', '@usairway', 'merger', 'go', 'go', 'fail', '!', 'huge', 'probl', 'w', 'comm', 'dfw', 'storm', 'cxld', 'rtrn', 'flt', 'cool', '!', '!', '!']",negative,0
American,"['@americanair', 'point', 'pic', 'rep', 'struggl', 'merger', 'much', 'imagin', 'public', '!', 'http://t.co/hqdb5iruvg']",negative,0
American,"['@americanair', 'ye', 'thank']",positive,1
United,"['@unit', 'sorri', 'hear', 'outsourc', 'plan', 'bois', 'best', 'staff', 'cust', 'servic', 'countri', '#bois']",positive,1
US Airways,"['@usairway', 'appreci', 'respons']",positive,1
Delta,"['@jetblu', 'thank', 'realli', 'would', 'prefer', 'jet', 'blue', 'guy', 'best', 'seat', 'busi']",positive,1
American,"['@americanair', 'cruel', 'unusu', 'cancel', 'flight', 'flight', 'w', 'notic', 'make', 'someon', 'stay', 'hold', '30min', 'listen', 'ad', 'loop']",negative,0
US Airways,"['@usairway', 'cours', '!', 'yeah', 'travel', 'gotten', 'harder', 'ask', 'passeng', 'switch', 'fact', 'attitud', '!']",negative,0
United,"['@unit', 'counter', 'agent', 'rdu', 'deserv', 'medal', '#thankyou']",positive,1
American,"['@americanair', 'aa', '100', 'good', 'job', 'oversel', 'flight', 'delay', '90', 'minut', 'deplan', 'overflow', 'passeng', 'bag']",negative,0
Delta,"['@jetblu', 'wanna', 'help', 'reimburs', 'money', 'caus', 'band', 'lose']",negative,0
US Airways,"['@usairway', 'need', 'help', 'locat', 'bag', 'arriv', 'denver', 'last', 'night', 'midnight', 'charlott', '8am', 'flight', 'hayden', 'steamboat']",negative,0
Southwest,"['@southwestair', 'still', 'updat', 'text', '#2053', 'still', 'respons', 'email', 'fr1', '5/2015', 'sr', '#256746438028', 'feel', 'like', 'yr', 'lose', 'custom', 'servic', 'care']",negative,0
United,"['@unit', 'cost', '547', 'chang', 'citi', 'origin', 'flight', 'http://t.co/8fmzzoltv9', 'cost', '165', '#customerservicefail']",negative,0
Delta,"['@jetblu', 'flight', 'attend', 'suck', 'alway', 'rude', ':(', '4th', 'bad', 'experi', 'jetblu', 'tonight', ':/']",negative,0
US Airways,"['@usairway', 'link', 'lead', 'websit', 'open', 'cell', 'phone', 'good', 'job', 'shock', 'airlin', 'fold']",negative,0
American,"['@americanair', 'connect', 'flight', 'dfw', 'cancel', 'flightl', 'need', 'get', 'ind', 'tomorrow', 'way', 'get', 'sort', 'hold', '1h08']",negative,0
US Airways,"['@usairway', 'servic', 'aw', 'boston', 'pay', '25', 'extra', 'dollar', 'suppos', 'dissatisfi', '#mad']",negative,0
Delta,"['@jetblu', 'go', 'let', 'fl382', 'gate', 'bo', 'time', 'soon', ""we'r"", 'sittin', 'tarmac', 'wait']",negative,0
United,"['@unit', 'thank', 'wast', 'time', 'money', 'arriv', '5', 'hour', 'late', 'flight', 'destin', '...']",negative,0
United,"['@unit', 'would', 'encourag', 're-interview', 'sole', 'flight', 'attend', 'ual', '6166', 'buf', 'ord', 'blatantli', 'stabl', 'uncomfort']",negative,0
US Airways,"['@usairway', 'actual', 'land', 'bwi', '30', 'minut', 'ago', 'strand', 'friend', 'help', 'fail', 'big', 'time', 'one']",negative,0
American,"['@americanair', ""i'v"", 'hold', '55', 'min', 'cancel', 'flight', 'intern', 'flight', 'countri', ""can't"", 'leav', 'call', 'back', 'help']",negative,0
Southwest,"['@southwestair', 'thank', ':-)']",positive,1
US Airways,"['@usairway', 'see', 'respons', 'obvious', 'think', 'servic', 'accept', '#customerservicefail']",negative,0
United,"['@unit', 'delay', 'salt', 'floor', 'previou', 'passeng', '180', 'want', 'fli', 'care', 'shoe', 'ua649']",negative,0
United,"['@unit', 'good', ""i'll"", 'call', 'tomorrow', 'thank']",positive,1
Virgin America,"['@virginamerica', 'luv', 'ur', 'peopl', 'product', '!', '1', 'thing', 'u', 'charg', 'herbal', 'tea', 'black', 'tea', ""i'm"", 'caffein', 'drinker']",positive,1
Southwest,"['@southwestair', 'love', 'ya', 'bringin', 'hour', 'late', 'flight', 'leav', ""we'v"", 'sit', 'runway', '20', 'min', '😥', '#fail']",negative,0
American,"['@americanair', 'worst', 'servic', 'ever', '!', '!', 'delay', 'flight', '5', 'hour', 'plu', 'miss', 'bag', '!', 'employe', 'rude', '😡', '😡']",negative,0
US Airways,"['@usairway', 'serious', 'everi', 'flight', 'past', '2', 'day', 'delay', 'everi', 'singl', 'one', 'terribl']",negative,0
American,"['@americanair', 'pleas', 'tri', 'call', '1-800-433-7300', 'see', 'happen', '...', 'understand', '#allrepresentativesbusi', '#nooption']",negative,0
US Airways,"['@usairway', 'first', 'flight', 'cancel', 'flightl', 'connect', 'flight', 'delay', 'complet', 'miss', 'next', 'connect', 'respons', 'hold', '2', 'hr', 'help']",negative,0
United,"['@unit', 'wi-fi', '737-800', 'aircraft', '3511', 'work', 'entir', 'ord-dca', 'flight', 'morn']",negative,0
Delta,"['@jetblu', '2', 'hour', 'delay', 'go', 'nyc', 'denver', '!', 'come', 'man', '!']",negative,0
United,"['@unit', 'worst', 'airlin', 'ever']",negative,0
American,"['@americanair', 'flight', '1636', 'get', 'cancel', 'flightl', 'wait', 'rep', 'rebook', 'wonder', 'issu', 'get']",negative,0
United,"['@unit', 'still', 'miss', 'luggag', 'promis', 'someon', 'would', 'call', 'call', 'far', 'flight', 'shanghai', 'dc', 'connect', 'flight', 'ord']",negative,0
American,"['@americanair', 'thank', 'gener', 'comput', 'gener', 'respons', 'accommod', 'travel', 'instead', 'say', 'sorri']",negative,0
US Airways,"['@usairway', 'pleas', 'staff', 'flight', 'appropro', 'entir', 'flight', 'delay', 'fa', 'isnt', 'shouldnt', 'left', 'delta', '...']",negative,0
American,"['@americanair', 'go', 'keep', 'tweet', 'come', 'till', 'aa', 'someth', '...', 'know', 'noth', '..', 'hope', 'go', 'way', '...', 'like']",negative,0
US Airways,"['@usairway', '@josephtrei', ""can't"", 'believ', 'advic', 'call', 'custom', 'servic', 'hold', '3', 'hr', 'morn', 'final', 'gave']",negative,0
American,"['@americanair', 'next', 'time', ""flight'"", 'cancel', 'flightl', ""i'd"", 'appreci', 'indic', 'email', 'text', 'carrier', 'pigeon', 'app', 'even', 'warn', 'check']",negative,0
United,"['@unit', 'found', 'problem', 'avoid', 'like', 'plagu', 'told', ""can't"", 'find', 'supervisor']",negative,0
United,"['@unit', 'earli', 'frontrunn', 'best', 'airlin', '!', '#oscars2016']",positive,1
Southwest,"['@southwestair', 'hold', 'long', 'rebook', 'cancel', 'flightl', 'flight', 'enough', 'time', 'rebook', '@usairway', 'instead', '!', 'lot', 'room', '!']",negative,0
US Airways,"['@usairway', 'flt', '419', '2', 'hr', 'late', 'flight', 'baggag', '1', 'hr', 'see', 'deliv', 'suitcas', 'wet', 'insid', '#nothappi']",negative,0
Delta,"['@jetblu', 'cours', 'u', 'know', 'would', 'like', '2', 'lay', '#bedofros', 'long', ""they'r"", '#mint', 'color', '!', 'https://t.co/3qyezhjgsb', '#brandmanc']",positive,1
United,"['@unit', 'right', 'tropic', 'air', 'san', 'pedro', '#beliz', 'line', 'door', 'due', 'elect', 'appoint', 'hack', 'http://t.co/kkedjnrtwo', '”']",negative,0
American,"['@americanair', 'go', 'report', 'polic', 'due', 'sexual', 'assult', 'sad', 'care']",negative,0
Delta,"['@jetblu', 'best', 'airlin', 'world']",positive,1
United,"['@unit', 'airlin', 'suck', '!', 'custom', 'servic', 'suck', '!', 'courtesi', '!', 'incompet', 'passeng', 'matter', 'bet', 'ceo', 'fine', 'though', '!']",negative,0
American,"['@americanair', 'call', 'back', '9', 'sinc', 'depart', 'close', 'biggest', 'bunch', 'bull', '!']",negative,0
American,"['@americanair', 'file', 'loc', 'tjycqh', 'bag', 'airport', 'sinc', 'last', 'nite.not', 'schedul', 'get', 'pu', 'unt', 'aft', '8', 'u', 'shld', 'b', 'asham', ""i'm"", 'disgust', 'w', 'u']",negative,0
Delta,"['@jetblu', 'seriou', 'attitud', 'fault', 'run', 'tad', 'behind', 'even', 'knew', 'name', 'flight', 'info', 'assur']",negative,0
American,"['@americanair', 'arent', 'call', 'go', 'thru', 'doesnt', 'wait', 'anyth', 'autom', 'stuff', 'mess']",negative,0
US Airways,"['@usairway', 'hello', '!', '!', 'anyon', 'behind', 'twitter', 'account', '#badcustomerservic']",negative,0
Virgin America,"['@virginamerica', 'site', 'trip', ""i'm"", 'tri', 'check', ""i'm"", 'get', 'plain', 'text', 'version', 'reluct', 'enter', 'card', 'info']",negative,0
US Airways,"['@usairway', 'anoth', 'great', 'flight', '#funflightattend', 'thank', 'show', 'dad', 'wonder', 'custom', 'servic', '#flt635', '#lax', '#phx', '#sundayfunday']",positive,1
United,"['@unit', 'plane', 'came', 'broken', 'seat', 'rather', 'fix', 'put', 'broken', 'sign', 'separ', 'kid']",negative,0
US Airways,"['@usairway', '2', 'hour', '7', 'minut', 'want', 'know', ""i'm"", 'still', 'queue', '...']",negative,0
Delta,"['@jetblu', 'would', 'prefer', 'similar', 'pictur', 'full', 'e190', 'tail', 'great', 'shot', '!']",positive,1
American,"['@americanair', 'issu', 'long', 'wait', 'infinit', 'loop', 'system', 'let', 'custom', 'wait', 'leav', 'messag']",negative,0
United,"['@unit', 'oh', ""i'm"", 'rebook', '7', 'hour', 'origin', 'arriv', 'time', 'talk', 'compens']",negative,0
US Airways,"['@usairway', 'heck', 'one', 'get', 'internet', 'desk', 'author', 'waiver', 'would', 'involv', 'hold', 'anoth', 'hour']",negative,0
United,"['@unit', 'custom', 'servic', '16hr', 'delay', 'coupon', 'redeem', 'websit', '200', 'higher', 'price', 'expedia', 'call', 'wait', 'time', '55min']",negative,0
American,"['@americanair', 'troubl', 'get', 'rebook']",negative,0
American,"['@americanair', 'pick', 'nonstop', 'flight', 'bc', 'thing', 'get', '’', 'taken', 'diff', 'rout', 'airlin', 'suppos', '!']",negative,0
United,"['@unit', 'second', 'day', 'attempt', 'tri', 'leav', 'iad', ""i'm"", 'anoth', 'plane', 'delay', 'mechan', 'issu', 'hour', 'delay', '!']",negative,0
United,"['@unit', 'item', 'sentiment', 'valu', ""i'm"", 'heartbroken', 'miss']",negative,0
American,"['@americanair', 'mom', '’', 'flight', 'tomorrow', 'cancel', 'flight', 'w', 'notic', 'phone', 'system', 'said', 'callback', '2', 'hour', '’', '4', 'need', 'go', 'bed', '!']",negative,0
United,"['@unit', 'reserv', 'desk', 'told', 'said', 'plenti', 'seat']",negative,0
Southwest,"['@southwestair', 'flight', 'bwi', 'isp', 'readi', 'go', '!', 'thank', 'keep', 'us', 'warm', '!', '#frigidfriday', 'http://t.co/bfpfw6eyku']",positive,1
Delta,"['@jetblu', 'let', 'know', 'statu', 'flight', '#454', 'pbi-jfk', 'delay', '2.5', 'hour', 'board', 'problem', 'hatch', '..']",negative,0
United,"['@unit', 'system', 'gave', 'seat', 'away.now', ""i'm"", '27l', 'economi', '!', 'econ', 'seat', 'give', 'plu', 'seat', 'away']",negative,0
United,"['@unit', 'sponsor', 'oscar', 'wonder', 'half', 'hour', 'delay', '#oscar']",negative,0
Delta,"['@jetblu', 'thank', 'make', 'vacat', 'worth', '...', 'current', 'wait', 'runway', 'anoth', 'hour', 'deplan']",negative,0
United,"['@unit', ""that'"", 'fine', ""i'll"", 'take']",positive,1
US Airways,"['@usairway', 'hold', 'one', 'hour', 'wait', 'reschedul', 'flight', 'much', 'longer', 'expect']",negative,0
Virgin America,"['@virginamerica', 'love', '90', 'music', 'blast', 'gate', '#boston', 'wait', 'flight', '#sanfrancisco', 'could', 'get', 'ice', 'coffe', '!']",positive,1
