airline,tokens,airline_sentiment,positive
Delta,"['@jetblu', 'well', ""we'r"", 'way', 'half', 'tv', 'channel', 'static', '😔']",negative,0
Delta,"['@jetblu', 'thank', 'much', '!', '!', '❤', '✨', 'relax', 'flight', '!']",positive,1
Delta,"['@jetblu', 'happen', 'flight', 'fll', 'sfo', 'delay', 'rerout']",negative,0
Delta,"['@jetblu', 'shut', 'turn', 'tv', 'music']",negative,0
Delta,"['@jetblu', 'excel', 'guy', 'best']",positive,1
Delta,"['@jetblu', 'although', 'total', 'answer', 'look', 'appreci', 'prompt', 'respons']",positive,1
Delta,"['@jetblu', ':/', 'tri', 'take', 'stuff', 'seat', 'front', 'bug', 'throughout', 'flight', 'feel', 'safe']",negative,0
Delta,"['@jetblu', 'oh', 'ye', '!', 'hope', 'expand', 'airport', 'soon', 'fli', 'see', 'famili', 'year', '!', '!', '!']",positive,1
Delta,"['@jetblu', 'thank', 'jb', '!', '!', '💙', '!']",positive,1
Delta,"['@jetblu', 'thank', '!', 'love', 'anxiou', 'flyer']",positive,1
Delta,"['@jetblu', 'exact', 'flight', 'love', 'jetblu', 'realli', 'want', 'fli', ""ya'll"", ""that'"", 'littl', 'pricey', 'basic', 'mint', 'bo', 'sfo']",positive,1
Delta,"['@jetblu', 'want', 'seem', 'crazi', '!', 'alreadi', 'ask', 'twice', '!']",negative,0
Delta,"['@jetblu', 'sent', 'email', '24', 'hour', 'ago', 'ask', 'question', 'still', 'respons', 'need', 'answer', 'hope', 'flight', 'book', 'problem', 'flight', '...']",negative,0
Delta,"['@jetblu', 'said', 'delay', 'due', 'mechan', 'issu', ""i'm"", 'look', 'someth', 'littl', 'specif']",negative,0
Delta,"['@jetblu', 'flight', '2416', 'orlando', '...', 'ridicul', 'wait', 'high', 'school', 'band', 'board', '#notbabysitt', '#whrsthecoach']",negative,0
Delta,"['@jetblu', 'offer', 'hot', 'tea', 'coffe', '...', 'gate', '!', 'guy', 'make', 'wonder', 'ever', 'flown', 'airlin', '!', '☕', '✈', '👍']",positive,1
Delta,"['@jetblu', 'awesom', 'thank', '!']",positive,1
Delta,"['@jetblu', 'servic', 'agent', 'mco', 'great', 'enough', 'work', 'right', '!']",negative,0
Delta,"['@jetblu', 'keep', 'go', 'back', 'forth', 'abl', 'board', 'great', 'agent', 'savannah', '!']",positive,1
Delta,"['@jetblu', 'get', 'semant', 'mean', 'within', 'extent', 'period', 'still', 'technic', '2/19', '#dictionari']",negative,0
Delta,"['@jetblu', 'give', 'fals', 'hope', 'ever', 'get', 'home']",negative,0
Delta,"['@jetblu', 'reimburs', 'everyon', 'flight', 'portion', 'ticket', 'still', 'love', 'jetblu', '!', 'best', 'american', 'airlin', '!']",positive,1
Delta,"['@jetblu', '@tsa', 'jetblu', 'never', 'disappoint', '!']",positive,1
Delta,"['@jetblu', 'cool', 'announc', 'flight', 'delay', 'everyon', 'check', '4', 'hour', 'delay', 'bdl-dca', 'staff', 'offer', 'help']",negative,0
Delta,"['@jetblu', ""what'"", 'hold', 'flight', '1553', 'board', 'taken', 'place', '30', 'minut', 'ago']",negative,0
Delta,"['@jetblu', 'wait', 'half', 'hr', 'packag', ""what'"", 'wrong', 'guy', 'http://t.co/wvgpp3ymz1']",negative,0
Delta,"['@jetblu', 'thank', 'help', '!', '#jetbluesofli']",positive,1
Delta,"['@jetblu', 'trueblu', 'page', 'work', 'chrome', 'safari', 'keep', 'get', 'blank', 'page', 'lick', 'trueblu', 'tab', 'site']",negative,0
Delta,"['@jetblu', 'ahoy', 'loyal', '#allyoucanjetpass', 'holder', '!', 'anticip', 'direct', 'us', 'flight', '#havana', '#cuba', '#jetblu', '#vacat']",positive,1
Delta,"['@jetblu', 'point', '!', 'offer', 'flight', 'next', 'day', 'expect', 'pay', 'hotel', 'cancel', 'flightl']",negative,0
Delta,"['@jetblu', 'offer', 'flight', '4/19', 'paid', 'chang', 'it.thi', '2nd', 'time', 'done', 'ruin', 'cruis', 'plan']",negative,0
Delta,"['@jetblu', 'oki', 'doke', '!', 'know', 'fix', ';)']",positive,1
Delta,"['@jetblu', 'bag', 'miss', '1099', 'land', '6', 'hour', 'ago', 'help', '!']",negative,0
Delta,"['@jetblu', 'thank', 'julian', 'login', 'get', 'onto', 'earlier', 'flight', 'back', 'dca']",positive,1
Delta,"['@jetblu', 'appar', 'substitut', 'pilot', 'flight', '#69', 'bo', 'fll', ""can't"", 'found', 'info', 'avail', 'counter']",negative,0
Delta,"['@jetblu', 'land', 'mco', '9am', 'still', 'bag', 'suppos', 'give', ""disney'"", 'magic', 'express', 'livid', '!']",negative,0
Delta,"['fault', '@jetblu', 'social', 'media', 'awesom', 'peopl', 'know', 'everyon', 'work', 'hard', 'get', 'us', 'way']",positive,1
Delta,"['@jetblu', 'flight', '69', 'ha', '!', 'one', 'employe', 'said', 'reassign', 'anoth', 'said', 'left', 'want', 'warm', 'weather', '!']",negative,0
Delta,"['@jetblu', 'mean', 'take', 'time', 'write', 'physic', 'letter', 'fraud', 'depart', 'email', 'telephon', 'right']",negative,0
Delta,"['@jetblu', 'actual', 'said', 'fraud', 'issu', 'never', 'resolv', 'issu', 'new', 'ticket', 'phone']",negative,0
Delta,"['@jetblu', 'call', 'jet', 'blue', 'get', 'explan', 'make', 'sure', 'would', 'happen', 'futur', 'told', 'write', 'fraud', 'dept']",negative,0
Delta,"['@jetblu', 'made', 'safe', 'sound', 'thank', 'safe', 'travel']",positive,1
Delta,"['@jetblu', 'jet', 'blue', 'cancel', 'flight', 'ticket', 'never', 'reissu']",negative,0
Delta,"['@jetblu', 'screw', 'last', 'time', '@southwestair', 'glad', 'give', 'busi', '#jetscrew', '#awfulcustomerservic']",negative,0
Delta,"['@jetblu', 'altern', 'absolut', 'respect', 'loyal', 'custom', '8', 'year', ""i'm"", 'done']",negative,0
Delta,"['@jetblu', 'pool', 'gift', 'complet', 'differ', 'charg', '375', 'send', 'point', 'disgust']",negative,0
Delta,"['@jetblu', 'flight', 'attend', 'wendi', 'flt', '127', '2/17', 'newark', 'orlando', '👍', '👍']",positive,1
Delta,"['@jetblu', 'help', 'fli', 'specif', 'day']",negative,0
Delta,"['@jetblu', 'note', 'perfectli', 'fine', 'attitud', 'deal', 'flyer', 'stubborn', 'demand', 'unwil', 'accommod']",negative,0
Delta,"['@jetblu', 'share', 'public', 'fli', '20', 'time', 'year', 'sit', 'tarmac', 'fll', 'staff', 'worst', 'ever', 'met']",negative,0
Delta,"['@jetblu', 'love']",positive,1
Delta,"['@jetblu', ""what'"", 'w', 'flt', '4', 'brother', 'fiancé', 'sit', 'board', '30min', 'w', 'tech', 'issu']",negative,0
Delta,"['@jetblu', 'fli', 'soon', 'nyc', 'airlin', 'airlin', ""i'v"", 'flown', 'still', '1', '😊', '😊', '😊', '✈', '✈', '✈']",positive,1
Delta,"['@jetblu', 'give', 'us', 'free', 'movi', 'appar', 'dunkin', 'donut', 'coffe', 'safeti', 'hazard', '#thingsyoucantmakeup', '#switch2sbux']",negative,0
Delta,"['@jetblu', 'long', 'someon', 'rememb', 'put', 'plane', 'right', 'realli', 'lame', 'excuse.geez', '@jetblu', 'much', 'better', '#coffeeneed']",negative,0
Delta,"['@jetblu', ""what'"", 'lack', 'coffe', '7:30', 'flight', 'told', 'someon', 'forgot', 'load', 'coffe', 'onto', 'plane', '#ineedcoffe']",negative,0
Delta,"['@jetblu', 'utah', 'think', 'thank', '!']",positive,1
Delta,"['@jetblu', 'thank', '!']",positive,1
Delta,"['@jetblu', 'great', 'flight', 'crew', '!', 'flight', '51', 'bo', 'mco']",positive,1
Delta,"['@jetblu', 'appreci', 'flew', 'januari', 'check', 'engin', 'light', 'came', 'right', 'take', 'comput']",negative,0
Delta,"['@jetblu', ""that'"", 'love', 'jetblu', '!', '#truebluemember4lif']",positive,1
Delta,"['@jetblu', 'travel', 'bank', 'credit', 'issu', 'compani', 'fraud', 'acquir', 'credit', 'famili', 'friend', 'charl', 'kravitz', 'see', 'account']",negative,0
Delta,"['talk', '@jetblu', 'manag', 'offer', 'pay', '3x', 'cash', 'origin', 'paid', '#nothank', '#jetblu', '#ripoff', '#flyunit']",negative,0
Delta,"['@jetblu', 'cancel', 'flightl', 'ticket', '3', 'best', 'friend', 'go', 'vacat', 'never', 'told', 'us', '#jetblu', '#fixthi', '#ripoff', '@zkatcher', '@bretharold']",negative,0
Delta,"['@jetblu', 'tri', 'charg', 'us', '550', 'dollar', 'cash', 'ticket', 'paid', 'month', 'advanc', '#isthisr', '#nevertoldu', '#jetblu', '#neveragain']",negative,0
Delta,"['@jetblu', 'cancel', 'flightl', 'flight', 'send', 'ticket', 'tell', 'buyer', '...', '#jetblu', 'allow']",negative,0
Delta,"['@jetblu', 'best', 'airlin', 'name', 'ever', 'whenev', 'see', 'want', 'get', 'plane', 'blue', 'sky', 'sea', 'deliv', 'promis']",positive,1
Delta,"['@jetblu', 'gettin', 'fanci', '!', '#mint', '#lieflat', 'nice', 'work', 'menu', '@saxonandparol', '#lobstermac', '#bloodymari', '#jetsett', 'http://t.co/zf5wjgtxzt']",positive,1
Delta,"['@jetblu', 'make', 'great', 'first', 'impress', 'first', 'flight', '20', 'minut', 'board', 'gate', 'agent', 'still', ""can't"", 'assign', 'seat']",negative,0
Delta,"['@jetblu', 'love', 'cancel', 'flightl', 'ticket', 'tell', 'custom', '#flyunit']",negative,0
Delta,"['@jetblu', 'ticket', 'confirm', 'sent', 'find', 'today', 'cancel', 'flightl', 'ticket', 'month', 'ago', 'never', 'sent', 'email', '#jetblu']",negative,0
Delta,"['@jetblu', 'would', 'good', 'know', 'month', 'ago', 'cancel', 'flightl', 'flight', 'leav', 'tomorrow', '#telleveryon', '#jetblu', '#neveragain']",negative,0
Delta,"['@jetblu', 'rather', 'tri', 'resolv', 'custom', 'issu', 'option', 'offer', 'pay', 'cash', 'airport', 'write', 'letter', '#justifythissupport']",negative,0
Delta,"['@jetblu', ""i'm"", 'flight', 'booz', 'serv', '30', 'min', '...', 'give', '#lostrevenu', '#angryandsob', '#bachelorpartymishap']",negative,0
Delta,"['@jetblu', ""i'v"", 'use', 'guy', '10', 'year', 'experi', 'never', 'ever', 'use']",negative,0
Delta,"['@jetblu', 'manag', 'tell', 'us', 'write', 'letter', ""we'r"", 'upset', 'ticket', 'leav', 'tomorrow', 'get', 'cancel', 'flightl', 'without', 'notic']",negative,0
Delta,"['@jetblu', 'guy', 'lucki', 'love']",positive,1
Delta,"['@jetblu', 'mayb', 'stop', 'tell', 'peopl', 'wrong', 'info', 'custom', 'servic', 'call']",negative,0
Delta,"['@jetblu', 'custom', 'servic', 'bad', 'updat', 'point', 'use', 'next', 'point', 'fli', 'point', 'system', 'almost', 'sham']",negative,0
Delta,"['@jetblu', 'ruin', 'vacat', 'left', 'right', 'would', 'thought', 'airlin', 'cancel', 'flight', 'ticket', 'without', 'tell', 'buyer']",negative,0
Delta,"['@jetblu', 'better', 'find', 'way', 'get', 'puerto', 'rico', 'tomorrow', 'morn', 'besid', 'charg', 'us', 'three', 'time', 'cash', 'origin', 'paid']",negative,0
Delta,"['@jetblu', 'spent', 'hour', 'morn', 'hold', 'w', 'custom', 'support', 'want', 'confirm', 'flight', 'taken', 'care']",negative,0
Delta,"['@jetblu', '@zkatcher', '@bretharold', 'look', 'like', 'talk', 'custom', 'servic', 'http://t.co/vyuanh4iqr']",negative,0
Delta,"['@jetblu', 'thank', '!', '!', 'guy', 'awesom', '!']",positive,1
Delta,"['@jetblu', 'definit', '!']",positive,1
Delta,"['@jetblu', 'tell', '130', 'paid', 'confirm', 'flight', 'cost', '566.80', 'cash', 'airport', '22', 'hour', 'flight', '#ripoff', '#nosupport']",negative,0
Delta,"['@jetblu', 'okay', 'awesom', '!', 'thank', '!']",positive,1
Delta,"['@jetblu', 'worst', 'book', 'oct', 'w', 'email', 'confirm', 'never', 'inform', 'cancel', 'flightlat', 'instruct', 'mail', 'written', 'letter', 'http://t.co/c7kzbvf8h8']",negative,0
Delta,"['@jetblu', 'info', 'infuri', 'way', 'previou', 'rep', 'treat', 'possibl', 'work', 'jetblu', 'rep']",negative,0
Delta,"['@jetblu', 'excit', 'saw', 'fli', '!', '#ionlyflyblu']",positive,1
Delta,"['@jetblu', 'hung', 'get', 'name', 'took', 'account', 'keep', 'hold', '20min', 'next', 'rep', 'abl', 'track', 'name']",negative,0
Delta,"['@jetblu', 'thank', '!', '!']",positive,1
Delta,"['@jetblu', 'phone', 'rep', '30', 'min', 'transfer', 'ask', 'wors', 'rep', 'ever']",negative,0
Delta,"['@jetblu', 'possibl', 'way', 'contact', 'fraud', 'depart', 'mail', 'physic', 'letter', 'telephon', 'email', 'realli']",negative,0
Delta,"['@jetblu', 'flight', '51', '4/24', '15', 'move', 'back', 'book', 'said', 'arriv', '11:31', 'say', '12:08', '😢']",negative,0
Delta,"['@jetblu', '#blueman', '@airlineadvis', 'love', 'great', 'time', 'fli']",positive,1
Delta,"['@jetblu', 'case', 'make', 'jackass', 'allow', 'favor', 'say', 'get', 'right', 'care', 'less', '!', 'vacat', 'true', 'see', '!', '!', 'peter', 'scott']",negative,0
Delta,"['@jetblu', 'fals', 'agent', 'let', 'us', 'extra', 'leg', 'room', 'upgrad', 'upgrad', 'mint', 'poor', 'busi', 'practic', '#badcustomerservic']",negative,0
Delta,"['@jetblu', 'tri', 'help', 'realli', 'dissatisfi', 'flight', 'book', 'problem', 'whole', 'trip', 'jet', 'blue', 'time', 'around', 'besid', 'flight']",negative,0
Delta,"['@jetblu', 'ye', '20', 'minut', 'spare', 'fyi', 'employe', 'amaz', 'keep', 'good', 'work', '!']",positive,1
Delta,"['@jetblu', 'rqstd', 'upgrad', 'mint', 'lax', 'told', 'use', 'point', '!', 'turn', '1600', 'bcz', 'use', 'point', '#trueblu']",negative,0
Delta,"['@jetblu', 'oh', 'yeah', '!', '!', '!', 'great', 'flight', 'mexico', 'wonder', 'crew', '!', '!', 'thank', '!', '!']",positive,1
Delta,"['@jetblu', 'flight', '577', 'fll', 'sfo', 'speed', 'line', 'even', 'though', 'paid', 'coffe', 'flight', 'non', 'stop', 'unschedul', 'stop']",negative,0
Delta,"['@jetblu', 'thank', '!']",positive,1
Delta,"['@jetblu', '15', 'servic', 'credit', 'voucher', 'receiv', 'tv', 'work', 'accept', 'next', 'flight', 'pillow']",negative,0
Delta,"['@jetblu', 'haha', 'thank', 'jetblu', '👌', '☺']",positive,1
Delta,"['know', 'lot', 'baggag', '...', 'want', 'know', 'realli', 'enjoy', 'insid', '@jetblu', '#jetba']",positive,1
Delta,"['@jetblu', 'everi', 'crew', 'member', 'dealt', 'orlando', 'incred', 'rude', ""i'm"", 'actual', 'pretti', 'disgust', 'jetblu', 'right']",negative,0
Delta,"['@jetblu', 'thank', 'much', '!', 'sure', 'sinc', 'know', 'limit', '4', 'oz', 'excit', 'fli', 'jetblu', '!']",positive,1
Delta,"['@jetblu', 'standard', 'protocol', 'call', 'secur', 'onto', 'plane', 'cri', 'babi']",negative,0
Delta,"['@jetblu', 'final', 'start', 'come', '40', 'minut', 'commun', 'accept', 'let', 'today']",negative,0
Delta,"['@jetblu', 'thank', 'stbernard', 'take', 'time', 'read', 'page', 'find', 'info', 'supervisor', 'felt', 'insist', 'tho', 'show', 'previou', 'comm']",positive,1
Delta,"['@jetblu', 'gnight', 'check', 'po', 'supervisor', 'unawar', 'polici', 'suck', 'guid', 'internet', 'v', 'unfriendli']",negative,0
Delta,"['@jetblu', 'jua', 'jfk', 'ask', 'desk', 'incred', 'help', '!', 'thank', '!']",positive,1
Delta,"['@jetblu', '2', 'hour', 'delay', 'sit', 'plane', 'still', 'wanna', 'charg', 'beer', 'nah', ""i'm"", 'good']",negative,0
Delta,"['@jetblu', 'custom', 'servic', 'agent', 'jorg', 'orlando', 'intern', 'rude', 'disrespect', 'never', 'want', 'deal', 'bullshit', 'ever']",negative,0
Delta,"['@jetblu', 'happen', 'w', '#19', 'bos-san', 'mother', 'onboard', 'crew', 'evas', 'return', 'bo', 'first', 'time']",negative,0
Delta,"['@jetblu', '!', 'thank', '!']",positive,1
Delta,"['@jetblu', 'want', 'pay', 'park', 'fee', 'orlando', 'airport', 'app', 'told', 'mom', 'flight', 'land', '9:19', 'lie']",negative,0
Delta,"['@jetblu', 'amazingli', 'awesom', 'custom', 'servic', 'reserv', 'agent', 'tonight', 'help', 'correct', 'mistak', 'love', 'airlin', ':)']",positive,1
Delta,"['@jetblu', 'told', 'us', '10', 'minut', 'almost', '40', 'minut', 'ago']",negative,0
Delta,"['@jetblu', '1472', 'fll', 'lga', 'get', 'old', '4th', '@jetblu', 'flight', '2.5', 'week', '4th', 'signific', 'delay']",negative,0
Delta,"['@jetblu', 'submit', 'feedback', '@gripeo', 'good', 'way', '2', 'handl', 'baggag', 'custom', 'http://t.co/f6copx1fvj']",negative,0
Delta,"['@jetblu', 'believ', 'minut', 'got', 'delay', '3rd', 'time', '!']",negative,0
Delta,"['@jetblu', 'best', 'airlin', 'world']",positive,1
Delta,"['@jetblu', 'would', 'go', 'anywher', 'jetblu', 'goe']",positive,1
Delta,"['@jetblu', 'wow', 'guy', 'answer', 'peopl', 'wow', 'care', 'love', 'jet', 'blue']",positive,1
Delta,"['@jetblu', 'thank', 'appreci', 'prompt', 'respons']",positive,1
Delta,"['@jetblu', 'third', 'jetblu', 'flight', 'less', 'week', 'late', 'flight', 'weather', 'reliabl', 'go', 'downhil']",negative,0
Delta,"['@jetblu', 'buffalo', 'flight', 'late', 'flight']",negative,0
Delta,"['@jetblu', 'u', 'suck', 'big', 'donkey', 'ball', '!']",negative,0
Delta,"['@jetblu', 'think', ""i'll"", 'test', 'water', 'dime']",negative,0
Delta,"['@jetblu', ""c'mon"", ""flight'"", 'delay', 'annnnnd', ""can't"", 'give', 'pick', '!', ""i'm"", 'tweet', '@unit', '@delta', '...']",negative,0
Delta,"['@jetblu', 'headphon', 'jack', 'work', 'flight']",negative,0
Delta,"['@jetblu', 'tri', '...', 'consider', 'confus', '...', 'announc', '...', 'sign', 'updat']",negative,0
Delta,"['@jetblu', '#jetbluebo', ""what'"", 'luggag', 'flt', '790', 'dca-bo', 'pax', 'wait', '30', 'min', 'bag', '...', 'show', 'carousel', '6', 'sign', 'updat']",negative,0
Delta,"['@jetblu', 'ask', 'want', 'tea', 'tea', 'coffe', ""i'm"", 'gold', 'unit', 'coffe', 'nvr', 'think', '2x']",negative,0
Delta,"['@jetblu', 'ur', 'wed', 'bwi-boston', 'flight', '(8', 'pm', 'realli', 'need', 'better', 'schedul', '!', 'almost', 'alway', 'delay', '!']",negative,0
Delta,"['@jetblu', ""i'll"", 'pass', 'along', 'advic', 'guy', 'rock', '!', '!']",positive,1
Delta,"['@jetblu', ""i'd"", 'fli', 'airlin', 'actual', 'gave', 'crap', 'flier', 'outsid', 'gener', 'apolog', 'jet', 'blue', 'terribl', '#jetblu']",negative,0
Delta,"['@jetblu', 'big', 'board', 'say', 'leav', '8:', '30', '😩']",negative,0
Delta,"['@jetblu', 'appreci', 'actual', 'respond', 'travel', 'way', 'much', 'tell', 'coffe', 'basic', 'option']",negative,0
Delta,"['@jetblu', 'dad', 'vacat', 'sxm', 'got', 'delay', 'day', '@americanair', 'shoddi', 'servic', 'earliest', 'fll', 'sxm', 'flight', 'tri', 'hep']",negative,0
Delta,"['@jetblu', 'report', 'updat', 'info', 'know', 'reach', 'without', 'super', 'long', 'wait', 'hold', 'main', 'number']",negative,0
Delta,"['@jetblu', ""can't"", 'say', 'airlin', 'right', 'sincer', 'miss', '#bestairlin']",positive,1
Delta,"['@jetblu', 'ok', ""i'll"", 'book', 'jb', 'jfk', 'book', 'ath', 'thank']",positive,1
Delta,"['@jetblu', 'put', 'bottom', 'ur', 'baggag', 'report', 'fun', '#jetblu', '@airlinequ', '#skytrax', 'http://t.co/tu9jx2jazn']",negative,0
Delta,"['@jetblu', 'head', 'jfk', 'principl', 'alon', 'deal', 'w', 'lost', 'damag', 'bag', '#jetblu', '#jetbluesuck', '#jfk', '#badservic', '#fail']",negative,0
Delta,"['@jetblu', 'u', 'gear', 'grind', 'jfk', 'baggag', 'offic', 'told', 'need', 'bring', 'bag', 'back', 'right', 'close', 'claim']",negative,0
Delta,"['@jetblu', 'flew', 'san', 'francisco', 'fort', 'lauderdal', 'last', 'year', 'fantast', 'time', 'would', 'like', 'go', 'back', '!']",positive,1
Delta,"['@jetblu', 'u', 'say', 'safeti', 'highest', 'prioriti', 'extend', '2', 'properti', 'total', 'nut', 'http://t.co/xzy7phkfgr']",negative,0
Delta,"['@jetblu', 'glad', 'u', 'happi', 'bag', 'travel', 'entrust', 'u', 'w', 'properti', 'u', 'return', 'damag', ""that'"", 'best', 'answer', 'u']",negative,0
Delta,"['@jetblu', 'worst', 'postpon', 'trip', ""can't"", 'accommod', 'guest', 'like', '@southwestair', '#neveragain']",negative,0
Delta,"['@jetblu', 'thx', 'confirm', '!', 'yr', 'team', 'awesom', 'thank', 'prompt', 'help', 'respons', '!', 'cheer', 'less', 'snow', ""everyone'"", 'futur']",positive,1
Delta,"['@jetblu', 'pr-friendli', 'tweet', 'help', 'drive', 'account', 'hope', 'mr', 'hay', 'take', 'note']",negative,0
Delta,"['@jetblu', 'great', 'idea', '!', '#cometoaustin']",positive,1
Delta,"['@jetblu', 'would', 'go', 'la', 'vega', 'gorgeou', 'go', 'everi', 'year', 'fli', 'guy', 'vega', 'gorgeou', 'much', '🌴']",positive,1
Delta,"['@jetblu', 'dmed', 'thank', 'much', 'address', 'quickli']",positive,1
Delta,"['@jetblu', 'done', '!', 'also', 'look', 'like', 'open', 'flight', 'vega', 'sunday', '!', '💙']",positive,1
Delta,"['@jetblu', 'wish', 'ground', 'oper', 'expedi', 'twitter', 'respons', 'team', '!', 'delay', 'got', 'extend', '!']",negative,0
Delta,"['@jetblu', 'keep', 'ask', 'enter', 'valid', 'email', 'address', 'info', 'save', 'work', 'hundr', 'time']",negative,0
Delta,"['@jetblu', ""can't"", 'chang', 'true', 'blue', 'point', ""can't"", 'get', 'phone']",negative,0
Delta,"['@jetblu', 'best', 'seat', 'e190', 'board', 'earli', 'readi', 'set', 'go', '!']",positive,1
Delta,"['@jetblu', ""i'm"", 'set', 'fli', 'bad', 'first', 'date', 'giant', 'metal', 'bird', 'machin', 'even', 'brought', 'snack']",positive,1
Delta,"['@jetblu', 'okay', 'new', 'screen', 'laptop-larg', 'real', 'nice', 'wifi', 'appreci', 'thank', 'god', 'tini', 'lil', 'man', 'middl', 'seat']",positive,1
Delta,"['@jetblu', 'cheat', ""i'm"", 'sorri', ""i'll"", 'never', '@southwestair', 'given', 'wife', 'worst', 'start', 'honeymoon', 'ever']",negative,0
Delta,"['@jetblu', 'incident', 'sheila', 'jfk', 'deserv', 'rais', 'awesom']",positive,1
Delta,"['@jetblu', 'delet', 'tweet', 'one', 'wonder', 'employe', 'swoop', 'help--faith', 'restor', 'one', 'good', 'one', '👍']",positive,1
Delta,"['@jetblu', 'lot', 'peopl', 'scratch', 'head', 'look', 'screen', 'ignor', 'passeng']",negative,0
Delta,"['@jetblu', ""what'"", 'go', '1171', 'lga-fll', '..', 'poor', 'commun', 'gate', 'agent']",negative,0
Delta,"['@jetblu', 'fyi', 'android', 'app', 'set', 'applic', 'nexu', '6', 'pleas', 'fix', 'phone', 'tablet', 'cheer', '!']",negative,0
